name,La Galerie des Carrosses,Le Campus de Versailles,L'Académie Équestre de Versailles,Les Jardins à la Française du Trianon,Le Hameau de la Reine,Le Jardin Anglais,Le Petit Trianon,Le Grand Trianon,Le Théâtre de la Reine,Le Jardin Français du Petit Trianon,L'Appartement intérieur du Roi,La Galerie des Glaces,L'Appartement du Roi,Le Grand Appartement du Roi,L'Opéra Royal,La Chapelle Royale,Le Grand Appartement de la Reine,La Galerie des Batailles,L'Appartement de Madame de Pompadour,L'Appartement de la Dauphine,Les Appartements des Filles de Louis XV,Les Galeries Historiques,La Salle du Congrès,Les Salles des Croisades,Les Cabinets intérieurs de Marie-Antoinette,La Salle du Sacre,Les Salles de l'Empire,"Les Salles d'Afrique, de Crimée et d'Italie",La Salle de 1792,La Galerie de l'Histoire du Château,Les Salles de Louis XIV,L'Appartement du Dauphin,L'Appartement de Madame du Barry,Le Grand Commun,L'Attique Chimay,L'Orangerie,La Galerie des Sculptures et des Moulages,Le Grand Canal,La Pièce d'Eau des Suisses,Le Rû Gally,La Salle du Jeu de Paume,Le Bassin de Flore (Printemps),Le Bassin de Cérès (Été),Le Bassin de Bacchus (Automne),Le Bassin de Saturne (Hiver),Le Cabinet de Diane (Soir),Le Cabinet du Point du Jour,Le Bassin du Dragon,Le Bassin de Neptune,Le Bassin de Latone,Le Bassin d'Apollon,Le Bassin du Miroir,Le Bain des Nymphes,Le Bassin de la Pyramide,Le Bassin des Enfants Dorés,Le Bosquet de la Reine,Le Bosquet de la Salle de Bal,Le Bosquet de la Girandole,Le Bosquet de la Montagne d'Eau,Le Bosquet du Dauphin,Le Bosquet du Théâtre d'Eau,Le Bosquet des Trois Fontaines,Le Bosquet de l'Arc de Triomphe,Le Bosquet de la Colonnade,Le Bosquet du Marronnier,Le Bosquet du Dôme,Le Bosquet d'Encelade,Le Bosquet des Obélisques,Le Bosquet des Bains d'Apollon,Le Parterre d'Eau,Le Parterre Nord,Le Parterre du Midi,Le Parterre de Latone,L'Allée d'Eau des Marmousets,L'Allée Royale du Tapis Vert,Le Jardin du Roi,La Statue de Louis XIV,Visite guidée - Au service de sa majesté,Visite guidée - Royal cauchemar,Visite guidée - Versailles fake news,Visite guidée - Marie-Antoinette en privé,Visite guidée - Le Grand Trianon : château de campagne,Visite guidée - Les fantômes de Trianon,Visite guidée - Les effets scéniques au théâtre de la Reine,Visite guidée - Du château des rois au palais de la République,Visite guidée - Le Petit Trianon de Marie-Antoinette,Visite guidée - Louis-Philippe en famille à Trianon,Visite guidée - Chez les favorites du Roi,Visite guidée - Le Hameau de Marie-Antoinette à Marie-Louise,Visite guidée - Appartements privés des Rois,Visite guidée - Un président chez le roi,Visite guidée - Lieux cachés
Le Cabinet du Point du Jour,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
Le Bassin du Dragon,8.341869619791497,10.373153328888911,7.903705905211343,17.475795119601756,16.775110930184145,15.32038678825587,14.773976717846441,17.475795119601756,16.096746573384646,10.373153328888911,5.660419379274206,4.728989396413806,10.373153328888911,10.373153328888911,9.174744333678165,4.16155262015976,10.373153328888911,6.5204178572855085,10.373153328888911,4.43760159938269,10.373153328888911,10.373153328888911,6.566822389681897,10.373153328888911,10.373153328888911,10.373153328888911,6.545849408653259,10.373153328888911,10.373153328888911,10.373153328888911,10.373153328888911,4.43760159938269,10.373153328888911,6.621211664680294,10.373153328888911,10.543180253698898,9.269588053048608,20.757465115582896,13.961234302771363,10.373153328888911,9.831372662669597,6.488006035246257,4.3321056128756,7.975318693032462,9.305123475264441,10.373153328888911,10.373153328888911,0.0,2.5734526929410064,5.2557692153770015,9.914567316978234,9.932568332866753,10.373153328888911,2.4085627936014395,3.462131986044399,8.706491791900046,6.996398201553687,7.349640366247501,10.373153328888911,6.075822402671951,2.6799931053929726,1.4780827215629688,1.293111298539099,8.900036555634816,10.373153328888911,10.373153328888911,8.800918952494754,10.373153328888911,3.826035674604812,4.813944332175343,3.1332093048560203,6.378831659856162,10.373153328888911,10.373153328888911,7.487605970758039,18.93370496960536,7.337474552528226,10.373153328888911,15.66753798000689,10.373153328888911,16.592408486873996,10.373153328888911,17.475795119601756,16.096746573384646,10.373153328888911,14.773976717846441,10.373153328888911,10.373153328888911,10.373153328888911,10.373153328888911,10.373153328888911,10.373153328888911
Le Bassin de Neptune,7.083635191097322,9.02323892596174,6.500974971350513,19.70968701298497,18.0315902896381,17.05504644720641,16.692937072052114,19.70968701298497,18.06964687621132,9.02323892596174,3.4448398185463245,6.179243333767381,9.02323892596174,9.02323892596174,9.996783151536482,4.972358085702912,9.02323892596174,7.563067397951449,9.02323892596174,5.538960701765534,9.02323892596174,9.02323892596174,7.46991809572849,9.02323892596174,9.02323892596174,9.02323892596174,7.505177352527452,9.02323892596174,9.02323892596174,9.02323892596174,9.02323892596174,5.538960701765534,9.02323892596174,7.332984418368389,9.02323892596174,10.946028473465944,8.439309887583459,23.298309185200914,15.148878155520151,9.02323892596174,9.898692285944309,9.059040208482532,6.884958510066919,10.118562482547958,11.687419822352087,9.02323892596174,9.02323892596174,2.5734526929410064,0.0,7.407169820858139,12.483481263917781,12.210636345384861,9.02323892596174,4.172381108104545,6.031550211664632,10.58530596222874,9.013202165842268,9.743185867055487,9.02323892596174,8.594799813807679,5.253357017806679,3.8660689576030616,2.7664016006242607,11.403517959195653,9.02323892596174,9.02323892596174,11.372153945264817,9.02323892596174,6.245945232370304,6.610236416260986,4.799034323497329,7.810242116761387,9.02323892596174,9.02323892596174,9.997833540497142,21.128804193304227,6.6518709316987294,9.02323892596174,15.376709950440603,9.02323892596174,18.407264386612493,9.02323892596174,19.70968701298497,18.06964687621132,9.02323892596174,16.692937072052114,9.02323892596174,9.02323892596174,9.02323892596174,9.02323892596174,9.02323892596174,9.02323892596174
Le Bassin de Latone,9.623044919379137,11.428866830771618,9.56228161436452,16.633311804460956,18.822916904264797,16.31909803687627,15.273608190997393,16.633311804460956,16.32526229460168,11.428866830771618,9.287911730195646,2.4248218678457865,11.428866830771618,11.428866830771618,6.027691400569189,3.9278400722904476,11.428866830771618,3.811245766260043,11.428866830771618,3.2992083687100227,11.428866830771618,11.428866830771618,4.167287731290696,11.428866830771618,11.428866830771618,11.428866830771618,4.0241040116079585,11.428866830771618,11.428866830771618,11.428866830771618,11.428866830771618,3.2992083687100227,11.428866830771618,4.634252558991607,11.428866830771618,7.99587730667057,9.504404361964749,17.840407780946034,9.566631309762945,11.428866830771618,8.124048481906051,4.47879746222506,2.7259144903812604,2.72807082778063,4.456117983949604,11.428866830771618,11.428866830771618,5.2557692153770015,7.407169820858139,0.0,6.4932354806899415,4.82240276489847,11.428866830771618,3.2649889523305458,3.6992039269559713,3.5864462022591317,1.7966613067411865,2.67253999479098,11.428866830771618,2.694706779945288,3.6222647835593023,3.783037718968938,4.640869311412912,4.705819082757655,11.428866830771618,11.428866830771618,6.120740111857278,11.428866830771618,1.8320789891010554,1.4304087333066993,2.7791857329326977,2.74886291809875,11.428866830771618,11.428866830771618,3.5643116288267542,18.17957940868277,7.84967462717943,11.428866830771618,13.888579135733362,11.428866830771618,17.278261291013,11.428866830771618,16.633311804460956,16.32526229460168,11.428866830771618,15.273608190997393,11.428866830771618,11.428866830771618,11.428866830771618,11.428866830771618,11.428866830771618,11.428866830771618
Le Bassin d'Apollon,16.09939345933741,17.92206661787709,16.001583695438317,11.045471052104853,16.03280809661637,12.58294402920163,11.122409075740105,11.045471052104853,11.755504322917687,17.92206661787709,15.179288561123125,8.917655679362683,17.92206661787709,17.92206661787709,11.638788251482612,10.349562838781177,17.92206661787709,10.072990896479997,17.92206661787709,9.770244952565367,17.92206661787709,17.92206661787709,10.469799454946138,17.92206661787709,17.92206661787709,17.92206661787709,10.311314356784647,17.92206661787709,17.92206661787709,17.92206661787709,17.92206661787709,9.770244952565367,17.92206661787709,10.986925173874097,17.92206661787709,13.701140455113617,15.976544306577937,11.355036916762472,12.991724105306098,17.92206661787709,14.226458968965819,3.5544954811615947,5.615709869053354,5.634120840934489,3.5908193345114396,17.92206661787709,17.92206661787709,9.914567316978234,12.483481263917781,6.4932354806899415,0.0,4.663304291448845,17.92206661787709,9.056739910378209,6.504717875229494,7.1832809123334,6.488893855144309,4.050173662154516,17.92206661787709,4.081952067504516,7.240132174970018,8.702366053247555,10.036827959168928,2.119915606550408,17.92206661787709,17.92206661787709,1.5395464039341258,17.92206661787709,6.520299012473979,7.923499557378037,8.888305890336014,8.872039316927916,17.92206661787709,17.92206661787709,2.9289485310306875,12.568639650508704,14.342633846642208,17.92206661787709,19.58656758295499,17.92206661787709,13.085687464495606,17.92206661787709,11.045471052104853,11.755504322917687,17.92206661787709,11.122409075740105,17.92206661787709,17.92206661787709,17.92206661787709,17.92206661787709,17.92206661787709,17.92206661787709
Le Bassin du Miroir,13.656445777497133,15.200939932256954,13.751441889452206,15.663832571846575,20.3036681926191,17.07117043037312,15.682936260474051,15.663832571846575,16.387833874069695,15.200939932256954,14.022160422704538,6.767397992548867,15.200939932256954,15.200939932256954,7.778985413582406,8.416434596084233,15.200939932256954,7.053077614324923,15.200939932256954,7.703490625152126,15.200939932256954,15.200939932256954,7.460147689264748,15.200939932256954,15.200939932256954,15.200939932256954,7.297383123388044,15.200939932256954,15.200939932256954,15.200939932256954,15.200939932256954,7.703490625152126,15.200939932256954,8.007976224619732,15.200939932256954,9.76198981002426,13.050050355746846,14.724092898415865,8.33769302736685,15.200939932256954,10.620665204501469,5.815161024370438,6.127234919627994,2.271775402430135,1.1784964057123655,15.200939932256954,15.200939932256954,9.932568332866753,12.210636345384861,4.82240276489847,4.663304291448845,0.0,15.200939932256954,8.087252773385496,7.38012237621883,3.1014122027309345,3.533578137955235,2.7343330203256793,15.200939932256954,4.483132224070016,7.738685435522793,8.461631270317731,9.449005726131869,2.784125544352928,15.200939932256954,15.200939932256954,5.537507518219038,15.200939932256954,6.133490610525351,5.922518862079205,7.577047085314597,5.894319330741036,15.200939932256954,15.200939932256954,3.4534106385711576,17.17115509414723,11.76178878088124,15.200939932256954,15.44885020436876,15.200939932256954,17.672454378058912,15.200939932256954,15.663832571846575,16.387833874069695,15.200939932256954,15.682936260474051,15.200939932256954,15.200939932256954,15.200939932256954,15.200939932256954,15.200939932256954,15.200939932256954
Le Bain des Nymphes,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
Le Bassin de la Pyramide,7.478435660544706,9.468655815020586,7.2224059478184195,17.97355528334674,18.44022459801338,16.566332245179222,15.808866677214809,17.97355528334674,17.037328887076548,9.468655815020586,6.174802901054234,2.322129144082836,9.468655815020586,9.468655815020586,6.843819334094601,2.1172381810307805,9.468655815020586,4.16734693415259,9.468655815020586,2.153923221649803,9.468655815020586,9.468655815020586,4.260440743176295,9.468655815020586,9.468655815020586,9.468655815020586,4.219300676990328,9.468655815020586,9.468655815020586,9.468655815020586,9.468655815020586,2.153923221649803,9.468655815020586,4.3967309865008595,9.468655815020586,8.350223589258952,7.948632420320055,20.308327071113126,11.552970127050749,9.468655815020586,7.831117005464737,6.067107586134555,3.6391491706639956,5.953340558782428,7.660326913275843,9.468655815020586,9.468655815020586,2.4085627936014395,4.172381108104545,3.2649889523305458,9.056739910378209,8.087252773385496,9.468655815020586,0.0,3.4967807810862035,6.453109349786109,4.842207134749923,5.764115926006715,9.468655815020586,4.978185636043126,2.7667889190497457,1.3510543544825242,1.427647425850123,7.621555636565331,9.468655815020586,9.468655815020586,8.249837891164432,9.468655815020586,2.540221069087862,2.483464278502801,0.7249175235062019,3.970777522806481,9.468655815020586,9.468655815020586,6.279849625287275,19.485876643020134,6.042702913581117,9.468655815020586,13.761384250180114,9.468655815020586,17.727646777478324,9.468655815020586,17.97355528334674,17.037328887076548,9.468655815020586,15.808866677214809,9.468655815020586,9.468655815020586,9.468655815020586,9.468655815020586,9.468655815020586,9.468655815020586
Le Bassin des Enfants Dorés,10.949498392439647,12.953339558409015,10.653090973787371,14.495386225241965,15.357508419630635,13.196268178806028,12.360579805124015,14.495386225241965,13.56266469531598,12.953339558409015,9.006330500742793,4.924429456068743,12.953339558409015,12.953339558409015,9.407852098515175,5.5119267638435385,12.953339558409015,6.850112075472367,12.953339558409015,5.2962419522949435,12.953339558409015,12.953339558409015,7.091680559658402,12.953339558409015,12.953339558409015,12.953339558409015,6.993787302018103,12.953339558409015,12.953339558409015,12.953339558409015,12.953339558409015,5.2962419522949435,12.953339558409015,7.399813958254756,12.953339558409015,11.216273155588446,11.43524928246029,17.314050026733327,13.26583430888531,12.953339558409015,10.988477302312598,3.0277858399143116,1.2540075937084347,5.914737344844733,6.509658372210696,12.953339558409015,12.953339558409015,3.462131986044399,6.031550211664632,3.6992039269559713,6.504717875229494,7.38012237621883,12.953339558409015,3.4967807810862035,0.0,7.168478532121501,5.386268933323809,4.646086328619461,12.953339558409015,2.9937652285862306,0.8243994883589094,2.52607649251558,3.8958860275579026,5.75149740222823,12.953339558409015,12.953339558409015,5.340826736236977,12.953339558409015,1.9123624051775314,4.307193602563951,3.797775793302014,6.1055196403169525,12.953339558409015,12.953339558409015,4.361426065405926,16.001055280263294,9.537700639460912,12.953339558409015,16.920934368101914,12.953339558409015,14.304890252171976,12.953339558409015,14.495386225241965,13.56266469531598,12.953339558409015,12.360579805124015,12.953339558409015,12.953339558409015,12.953339558409015,12.953339558409015,12.953339558409015,12.953339558409015
Le Bosquet de la Reine,10.813688112941957,12.241312234602997,10.984007660968409,18.18109948618668,21.727974148242346,18.853740821025703,17.616725954570946,18.18109948618668,18.4897647966336,12.241312234602997,11.77908228290162,4.515655111722074,12.241312234602997,12.241312234602997,4.683616823883729,6.085503946385149,12.241312234602997,4.194157338694888,12.241312234602997,5.368592310035758,12.241312234602997,12.241312234602997,4.57986040007067,12.241312234602997,12.241312234602997,12.241312234602997,4.425007364622358,12.241312234602997,12.241312234602997,12.241312234602997,12.241312234602997,5.368592310035758,12.241312234602997,5.112806199742585,12.241312234602997,6.690028491365384,10.05406627374425,17.796906579585972,6.337401995677641,12.241312234602997,7.5201474942058475,6.903133292932045,6.027613729186783,1.6510255679549424,3.724988245453561,12.241312234602997,12.241312234602997,8.706491791900046,10.58530596222874,3.5864462022591317,7.1832809123334,3.1014122027309345,12.241312234602997,6.453109349786109,7.168478532121501,0.0,1.7979954093368709,3.5470610979682355,12.241312234602997,5.056641324850128,7.192412796688595,7.269958785471148,7.879980174697579,5.066902298564609,12.241312234602997,12.241312234602997,7.5822018576296255,12.241312234602997,5.394246362257403,3.977921698238287,5.789419527198279,3.182086948773347,12.241312234602997,12.241312234602997,4.860352049088137,19.716524377473768,8.906206951988318,12.241312234602997,12.468608223026079,12.241312234602997,19.634902473724274,12.241312234602997,18.18109948618668,18.4897647966336,12.241312234602997,17.616725954570946,12.241312234602997,12.241312234602997,12.241312234602997,12.241312234602997,12.241312234602997,12.241312234602997
Le Bosquet de la Salle de Bal,10.191571856611965,11.823561879631685,10.251411839598076,17.222257439243716,20.17684087154068,17.454664100452973,16.297106397860713,17.222257439243716,17.25182611138571,11.823561879631685,10.540801140378976,3.243142934022864,11.823561879631685,11.823561879631685,5.203125977185776,4.892072505153943,11.823561879631685,3.704154793469918,11.823561879631685,4.17510482442709,11.823561879631685,11.823561879631685,4.114766667809322,11.823561879631685,11.823561879631685,11.823561879631685,3.9507579047029635,11.823561879631685,11.823561879631685,11.823561879631685,11.823561879631685,4.17510482442709,11.823561879631685,4.658034382367738,11.823561879631685,7.263488498707005,9.737186178975668,17.606816600551536,7.966721012150877,11.823561879631685,7.739483637156948,5.448295529862701,4.277441015559384,1.2621847687385015,3.5766584145841795,11.823561879631685,11.823561879631685,6.996398201553687,9.013202165842268,1.7966613067411865,6.488893855144309,3.533578137955235,11.823561879631685,4.842207134749923,5.386268933323809,1.7979954093368709,0.0,2.46207748785951,11.823561879631685,3.547307902823057,5.3944173876790416,5.538113183374109,6.263600247873963,4.428255604181467,11.823561879631685,11.823561879631685,6.542604502277584,11.823561879631685,3.596250953653122,2.465244916630519,4.2342073730377745,2.4917619846443886,11.823561879631685,11.823561879631685,3.7546973737065112,18.768832574832334,8.316473603880732,11.823561879631685,13.186987886577544,11.823561879631685,18.31541594948097,11.823561879631685,17.222257439243716,17.25182611138571,11.823561879631685,16.297106397860713,11.823561879631685,11.823561879631685,11.823561879631685,11.823561879631685,11.823561879631685,11.823561879631685
Le Bosquet de la Girandole,12.240048660933372,13.991097906329134,12.209114476207196,14.787677005187016,18.258225747680243,15.312538674561065,14.069932136450337,14.787677005187016,14.955071402126908,13.991097906329134,11.901196531017352,5.039228288595121,13.991097906329134,13.991097906329134,7.659397003274862,6.595018794216065,13.991097906329134,6.031195255556318,13.991097906329134,5.947436604044774,13.991097906329134,13.991097906329134,6.431649422939371,13.991097906329134,13.991097906329134,13.991097906329134,6.271652322957969,13.991097906329134,13.991097906329134,13.991097906329134,13.991097906329134,5.947436604044774,13.991097906329134,6.955962043659118,13.991097906329134,9.721770207751987,11.986755605579894,15.29394401239634,9.835713221361187,13.991097906329134,10.182824811357452,3.440703369555516,3.3938477038733494,1.899063462237716,1.955510441488792,13.991097906329134,13.991097906329134,7.349640366247501,9.743185867055487,2.67253999479098,4.050173662154516,2.7343330203256793,13.991097906329134,5.764115926006715,4.646086328619461,3.5470610979682355,2.46207748785951,0.0,13.991097906329134,1.7982279685393856,5.029825512687997,5.906815950459772,7.0257964419966825,2.0754671256013877,13.991097906329134,13.991097906329134,4.112680054082306,13.991097906329134,3.52416476201296,4.058774020321402,5.387155968383678,4.825202420534354,13.991097906329134,13.991097906329134,1.3310223201686306,16.332358677853907,10.425783979372405,13.991097906329134,15.639890947702757,13.991097906329134,16.08831387409046,13.991097906329134,14.787677005187016,14.955071402126908,13.991097906329134,14.069932136450337,13.991097906329134,13.991097906329134,13.991097906329134,13.991097906329134,13.991097906329134,13.991097906329134
Le Bosquet de la Montagne d'Eau,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
Le Bosquet du Dauphin,12.10397713915696,13.980475046430396,11.969140585485162,13.945477578620125,16.676539036581854,13.90760085084134,12.7654281763004,13.945477578620125,13.753346572320396,13.980475046430396,11.124437666115481,5.027397332869363,13.980475046430396,13.980475046430396,8.576657267864464,6.336184495924632,13.980475046430396,6.500783654792135,13.980475046430396,5.808250136087818,13.980475046430396,13.980475046430396,6.8612992751884505,13.980475046430396,13.980475046430396,13.980475046430396,6.716883580270094,13.980475046430396,13.980475046430396,13.980475046430396,13.980475046430396,5.808250136087818,13.980475046430396,7.327830398401853,13.980475046430396,10.595839379961951,12.131236334116014,15.39236724936411,11.393228886240102,13.980475046430396,10.807114604406049,1.9028387195909684,1.798546198015139,3.496863501732361,3.534805149759986,13.980475046430396,13.980475046430396,6.075822402671951,8.594799813807679,2.694706779945288,4.081952067504516,4.483132224070016,13.980475046430396,4.978185636043126,2.9937652285862306,5.056641324850128,3.547307902823057,1.7982279685393856,13.980475046430396,0.0,3.5241918306245212,4.739318600594639,6.021037314617228,2.8278204887283733,13.980475046430396,13.980475046430396,3.4614558257894936,13.980475046430396,2.451029779399809,4.059690730441275,4.81517080566453,5.39634854003272,13.980475046430396,13.980475046430396,1.4139239498523932,15.492586661798182,10.4065063453091,13.980475046430396,16.51654673295449,13.980475046430396,14.78189601151309,13.980475046430396,13.945477578620125,13.753346572320396,13.980475046430396,12.7654281763004,13.980475046430396,13.980475046430396,13.980475046430396,13.980475046430396,13.980475046430396,13.980475046430396
Le Bosquet du Théâtre d'Eau,10.171679919835992,12.183452966917867,9.859916249994775,15.28249490512049,15.839375665874918,13.822248528228414,13.043044824218367,15.28249490512049,14.271404949967733,12.183452966917867,8.1846064329229,4.437975203210211,12.183452966917867,12.183452966917867,9.015680482096958,4.840053350634052,12.183452966917867,6.396015294005704,12.183452966917867,4.696555059486336,12.183452966917867,12.183452966917867,6.602934091945144,12.183452966917867,12.183452966917867,12.183452966917867,6.518492425059378,12.183452966917867,12.183452966917867,12.183452966917867,12.183452966917867,4.696555059486336,12.183452966917867,6.867728222096088,12.183452966917867,10.750161446903041,10.71438804871308,18.12742108099352,13.12218583946222,12.183452966917867,10.427945128138923,3.8170228049051715,1.7273969354988354,6.082197325369306,6.952777001694797,12.183452966917867,12.183452966917867,2.6799931053929726,5.253357017806679,3.6222647835593023,7.240132174970018,7.738685435522793,12.183452966917867,2.7667889190497457,0.8243994883589094,7.192412796688595,5.3944173876790416,5.029825512687997,12.183452966917867,3.5241918306245212,0.0,1.7087571145319331,3.07288371749331,6.341425759350542,12.183452966917867,12.183452966917867,6.127588140290952,12.183452966917867,1.7981664349275968,3.9541223862913295,3.155572770747603,5.766888856087351,12.183452966917867,12.183452966917867,4.931302682708954,16.782090197558517,8.802938719408042,12.183452966917867,16.37052563080979,12.183452966917867,14.967079472265166,12.183452966917867,15.28249490512049,14.271404949967733,12.183452966917867,13.043044824218367,12.183452966917867,12.183452966917867,12.183452966917867,12.183452966917867,12.183452966917867,12.183452966917867
Le Bosquet des Trois Fontaines,8.500312740390218,10.521621747670551,8.167959810011588,16.977434179104424,17.1123349615796,15.321514994426686,14.621166813318924,16.977434179104424,15.881205790725843,10.521621747670551,6.539595827402953,3.5554477820499413,10.521621747670551,10.521621747670551,8.14926378431188,3.446677526884012,10.521621747670551,5.469337468013734,10.521621747670551,3.499881574534662,10.521621747670551,10.521621747670551,5.587714707345535,10.521621747670551,10.521621747670551,10.521621747670551,5.537666497972361,10.521621747670551,10.521621747670551,10.521621747670551,10.521621747670551,3.499881574534662,10.521621747670551,5.743351337187312,10.521621747670551,9.695692060639466,9.13880091234876,19.75692808958059,12.715785230707736,10.521621747670551,9.177388637537684,5.422354455944292,3.089596099072394,6.498608592195296,7.860131977409852,10.521621747670551,10.521621747670551,1.4780827215629688,3.8660689576030616,3.783037718968938,8.702366053247555,8.461631270317731,10.521621747670551,1.3510543544825242,2.52607649251558,7.269958785471148,5.538113183374109,5.906815950459772,10.521621747670551,4.739318600594639,1.7087571145319331,0.0,1.3810360400445307,7.538837008616554,10.521621747670551,10.521621747670551,7.70676272019442,10.521621747670551,2.3882575901885863,3.458212640033247,1.9885663668661249,5.138820550393556,10.521621747670551,10.521621747670551,6.135856192302633,18.471469943418544,7.208929727967486,10.521621747670551,15.10223009601869,10.521621747670551,16.5143633401581,10.521621747670551,16.977434179104424,15.881205790725843,10.521621747670551,14.621166813318924,10.521621747670551,10.521621747670551,10.521621747670551,10.521621747670551,10.521621747670551,10.521621747670551
Le Bosquet de l'Arc de Triomphe,7.274695620682339,9.306891397631333,6.895437212394839,18.288916076919705,17.996228492072873,16.415542200368115,15.793767844736358,18.288916076919705,17.08444190525862,9.306891397631333,5.166758999387122,3.634613432230959,9.306891397631333,9.306891397631333,7.94479748668156,2.8850006714054506,9.306891397631333,5.318401958629576,9.306891397631333,3.219221379220018,9.306891397631333,9.306891397631333,5.334594435818221,9.306891397631333,9.306891397631333,9.306891397631333,5.324949563967759,9.306891397631333,9.306891397631333,9.306891397631333,9.306891397631333,3.219221379220018,9.306891397631333,5.358114847939268,9.306891397631333,9.263287968923517,8.07583102839353,21.133634260103445,12.838769630434061,9.306891397631333,8.538311895612807,6.79983138810729,4.442014230259291,7.353655861642714,8.956451529530101,9.306891397631333,9.306891397631333,1.293111298539099,2.7664016006242607,4.640869311412912,10.036827959168928,9.449005726131869,9.306891397631333,1.427647425850123,3.8958860275579026,7.879980174697579,6.263600247873963,7.0257964419966825,9.306891397631333,6.021037314617228,3.07288371749331,1.3810360400445307,0.0,8.776181092635888,9.306891397631333,9.306891397631333,9.076877028772646,9.306891397631333,3.592550297999596,3.9065321906570256,2.108914510486982,5.300924579304723,9.306891397631333,9.306891397631333,7.391777931303704,19.772599362265474,6.137300216265272,9.306891397631333,14.381290820520972,9.306891397631333,17.651877964920878,9.306891397631333,18.288916076919705,17.08444190525862,9.306891397631333,15.793767844736358,9.306891397631333,9.306891397631333,9.306891397631333,9.306891397631333,9.306891397631333,9.306891397631333
